,median_mz(Da),IQR_mz(ppm),Q1_RT(s),median_RT(s),Q3_RT(s),N_samples,N_ms2-spectra,Q1_silhouette,median_silhouette,Q3_silhouette,Q1_intramodule_cosine,median_intramodule_cosine,Q3_intramodule_cosine,min_mz,max_mz,min_RT(s),max_RT(s),min_silhouette,max_silhouette,min_intramodule_cosine,max_intramodule_cosine,feat_id,11011,11012,11013,11111,11121,11131,11211,11212,11213,11221,11222,11223,11231,11232,11233,11311,11312,11313,12011,12012,12013,12111,12112,12113,12211,12212,12213,12221,12222,12223,12231,12232,12233,12311,12312,12313,13011,13012,13013,13111,13112,13113,13211,13212,13213,13221,13222,13223,13231,13232,13233,13311,13312,13313,21111_noSPE,21121_noSPE,21131_noSPE,21211_noSPE,21221_noSPE,21231_noSPE
3046,990.33203125,4.006015186567885,309.4157562504,337.25724723432,364.67571117972,59.0,449.0,0.9160520434379578,0.925409495830536,0.933298885822296,0.8920634984970093,0.9223869442939758,0.9677658081054688,990.327392578125,990.337717825386,280.96910779573204,387.552079559328,0.8994208812713623,0.9391454577445985,0.8555259704589844,0.982674777507782,3516.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3045,989.836486816406,0.2466474294004106,296.20132305717,299.87247111894,301.76727619266,3.0,3.0,0.8814659714698792,0.9044947624206544,0.9132854342460632,0.8496464490890503,0.8760185837745667,0.9451048970222472,989.8364318847656,989.8368713378906,293.264404607754,303.28312025163603,0.867648696899414,0.9185598373413086,0.8408557772636414,0.9681336879730223,3515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,989.828186035156,3.021456347896325,315.24834480381,339.79708864782003,368.78602817154,60.0,290.0,0.8906406462192535,0.8998201787471771,0.906240940093994,0.8381088376045227,0.8757019639015198,0.9667012095451356,989.8246734619142,989.8324645996096,286.82565816736195,387.657067907784,0.8746064960956573,0.9101425886154176,0.8105113506317139,0.9809943437576294,3514.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3043,989.324890136719,1.9125060557822924,304.18543460466003,314.45479109382,340.8973123083,51.0,103.0,0.8560067713260651,0.8979508876800537,0.9108828008174896,0.8029192686080933,0.902270495891571,0.9766755700111388,989.322448730469,989.3275695800784,282.469748164182,389.125954462062,0.8486443638801575,0.9145361065864565,0.7686532735824585,0.9850775599479676,3513.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3085,988.8257141113284,2.191233516523789,285.43325557803,304.7301967392,327.72272267436,29.0,38.0,0.907087743282318,0.919828563928604,0.9251641035079956,0.7715477347373962,0.9682520031929016,0.9814261198043824,988.8240081787108,988.8277770996098,270.87793892715297,380.995973337639,0.7608457028865814,0.927101904153824,0.5796105861663818,0.988463580608368,3555.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
3084,988.822448730469,0.1614634560532029,274.62303068733,285.78292014696,297.73016061879,3.0,3.0,0.5986257791519165,0.6996350288391113,0.7164050340652466,0.480846494436264,0.531156599521637,0.8341842293739319,988.8222839355468,988.8225713211888,265.69511911962604,307.287952996254,0.5380202293395996,0.7264670372009278,0.4640764594078064,0.935193419456482,3554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,988.325134277344,1.1116107179127492,279.969184185,338.31751110648,359.42766215898,50.0,113.0,0.9651867747306824,0.9715328812599182,0.97382253408432,0.9595377445220948,0.973134458065033,0.9864386320114136,988.3236816406252,988.3269897460938,264.842965627668,379.72268374062,0.9561562657356262,0.9749503016471864,0.9448862075805664,0.9901278018951416,3553.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3081,987.827559782015,1.759319676442756,317.28146436312,342.04691770173,356.459492231355,18.0,22.0,0.8250803840670429,0.8474539594817304,0.8621163572666142,0.8467850685119629,0.9014005064964294,0.9511243104934692,987.8248107125224,987.8292688555006,298.58451321219303,388.934298063291,0.5459980583589787,0.8746904834656032,0.7364224195480347,0.973926305770874,3551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3082,987.826477050781,1.7300451189588295,282.19619121648,330.59243133162,361.68369760611006,50.0,131.0,0.9416536908030088,0.9489599098556636,0.953558406883802,0.9585868716239928,0.9694713354110718,0.983738899230957,987.824768066406,987.828857421875,263.50511958693005,383.14118912313,0.9303476071331652,0.9558331412310174,0.908800721168518,0.9895424842834472,3552.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3080,987.325805664063,1.5763757769778202,286.93809011076,343.95465900996,367.87482526398,58.0,195.0,0.9287051856517792,0.9364147186279296,0.9419601261615752,0.940276026725769,0.9607476592063904,0.982716739177704,987.323669433594,987.3276443223292,263.508676696758,384.67004058456,0.8298914670944214,0.9436285734176636,0.742661714553833,0.988428235054016,3550.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3079,986.830763129604,0.483140624827885,346.53562417125,349.11978914832,355.41362919903,3.0,3.0,0.2663247287273407,0.4471075534820556,0.4480993151664734,0.0845501273870468,0.0875256210565567,0.6298738718032837,986.8306067843788,986.8314649848354,344.468292189594,360.448701239598,0.1578550338745117,0.448694372177124,0.0835582911968231,0.8106566667556763,3549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3078,986.8265983038556,2.41214727811272,288.3353256831299,335.13906409836,361.6118709693,60.0,192.0,0.7443260848522186,0.7956593036651611,0.8039596080780029,0.6379109621047974,0.8106825351715088,0.9427085518836976,986.823267614385,986.8287889675814,265.074247468458,385.229565466404,0.4959458708763122,0.8089823246002197,0.2989902198314667,0.9764100313186646,3548.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3076,986.324768066406,2.7932732307809816,294.20692720509,345.53574922182,366.19737913704,60.0,267.0,0.7967022955417633,0.8305187225341797,0.8698300421237946,0.7738422155380249,0.83290696144104,0.9398433566093444,986.319641113281,986.327819824219,274.48646485899,383.728573776246,0.751883590221405,0.8750866293907166,0.6201452016830444,0.9743732213974,3546.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3077,986.317993164063,0.3725551678902179,391.4363196144,392.838706995,392.9153576145,3.0,3.0,0.8801642060279846,0.8933804035186768,0.89583420753479,0.8644940853118896,0.8718555569648743,0.9115042686462402,986.3176086425784,986.3182700667364,390.31440970992,392.9766781101,0.8722344875335694,0.897306489944458,0.8620402812957764,0.9247204661369324,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,985.8227704340036,3.64757268231816,287.64142366743,338.65120818708,362.41040566062,58.0,184.0,0.8457961231470108,0.8613635897636414,0.8853731751441956,0.7751410603523254,0.873375654220581,0.9433369040489196,985.8156829833983,985.82759078138,278.145560623161,383.151942897816,0.7454048871994019,0.8924546241760254,0.660689115524292,0.9733564853668212,3545.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3074,985.3260498046876,0.480066939064373,282.50404253103,283.83824219799,284.15273269512,6.0,6.0,0.9347502589225768,0.9358522891998292,0.9364317804574966,0.9069052934646606,0.917403519153595,0.971872329711914,985.3250732421876,985.326858520508,276.46462508538,285.536360884665,0.933532863855362,0.936784029006958,0.904339075088501,0.9784285426139832,3544.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,985.319152832031,3.42243665201542,289.47697230672003,339.35394516084,364.46016481017,55.0,128.0,0.9037571102380751,0.918061912059784,0.9307848215103148,0.8861352205276489,0.9256770610809326,0.9583247303962708,985.313720703125,985.3223419189457,281.05690437649497,387.159421075362,0.8910900712013244,0.9383380651474,0.808463990688324,0.9825065732002258,3543.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3072,984.817443847656,2.695960874347998,309.89810814951,344.18117811774,374.29924955463,55.0,155.0,0.9155329465866088,0.9336652755737304,0.9421347975730896,0.9193887710571288,0.9490407705307008,0.9796255826950072,984.8136840820316,984.8200866699218,281.810233951548,388.778460289008,0.9009607315063476,0.9458230614662172,0.7504724860191345,0.9890697002410888,3542.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3071,984.316375732422,1.9997470707503384,315.194413388715,341.45683958625,364.718954945565,60.0,224.0,0.932173117995262,0.957015097141266,0.9621456414461136,0.936098039150238,0.9612545371055604,0.9864621162414552,984.3125091552736,984.318606792817,281.845986867909,384.673199928786,0.9216489851474762,0.96324862241745,0.8640130162239075,0.992203652858734,3541.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3070,983.816162109375,2.3264695657990515,308.59194269277,336.69341399766,364.0043015727901,59.0,259.0,0.9137094914913176,0.929228663444519,0.9443264603614808,0.881231427192688,0.9478841423988342,0.9814414381980896,983.812866210938,983.8184936523442,277.49399616816004,384.467016554808,0.8676308155059814,0.9473976612091064,0.8367449641227722,0.991011679172516,3540.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3042,983.31591796875,2.1770732303732885,313.91591813658,337.92526009176,363.9271829376,60.0,301.0,0.8975333571434021,0.9110546708106996,0.9307814240455629,0.8684364557266235,0.9363080263137816,0.9707107543945312,983.312438964844,983.318009414142,276.4224500904,386.70695521926,0.8652082085609436,0.9345697164535522,0.7808221578598022,0.9888521432876588,3512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3041,982.816162109375,2.1357434565048994,316.05825998877,335.69685008622,363.31848683451,60.0,394.0,0.8968982696533203,0.914579212665558,0.923942506313324,0.8581658601760864,0.9300804138183594,0.9638245105743408,982.8132720947264,982.8185979700024,283.90477222299603,389.861326445118,0.8580195546150208,0.9283533036708832,0.7554509043693542,0.9854068160057068,3511.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3040,982.315673316372,1.8516687299122483,314.439244175925,333.91867354014005,362.87858756874,60.0,612.0,0.916744738817215,0.9298066198825836,0.9388655871152878,0.8974344730377197,0.9371113181114196,0.9697369933128356,982.3134490966798,982.3176700541968,291.729433835511,389.369058431136,0.8886890411376953,0.9431822717189788,0.830722987651825,0.9813401699066162,3510.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3039,981.815734863281,1.740636571930657,311.29629966114,331.71335568522,361.88557299471,60.0,794.0,0.910045713186264,0.9338101446628572,0.9406557083129884,0.8966724872589111,0.9407163858413696,0.964053511619568,981.813720703125,981.81787109375,289.815628934853,388.269494367603,0.8809647917747497,0.94413480758667,0.8514764308929443,0.976627767086029,3509.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3038,981.315002441406,1.5549328229323904,308.54459812734,329.14316513634,358.03184321022,60.0,573.0,0.9127442836761476,0.9259096384048462,0.93503075838089,0.88040691614151,0.9232418537139891,0.9715555906295776,981.313232421875,981.3170410156254,288.259248090744,387.546412874196,0.9016886234283448,0.940262770652771,0.8583871126174927,0.9830762147903442,3508.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3037,980.8150939941404,0.9489924636875542,279.993145371435,285.26756813622,296.048738981265,4.0,4.0,0.9776959270238876,0.9803403913974762,0.9821974486112596,0.970832884311676,0.9820740222930908,0.9856301546096802,980.8145935058598,980.815853881836,277.491654873855,311.766424871469,0.9756414353847505,0.9828346073627472,0.9679591059684752,0.9887235164642334,3507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,977.319763183594,0.7650317655638751,239.097755874135,246.43691768742,254.65178527929,19.0,22.0,0.990408942103386,0.9914281070232392,0.9928442984819412,0.9844808578491212,0.994261920452118,0.9976541996002196,977.3184997558598,977.3207794189452,231.847567118154,258.509730733374,0.981213277578354,0.993164587020874,0.9677501916885376,0.9986058473587036,3506.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,976.820465087891,0.7966645558455889,236.435834432625,251.6469451437,270.391431416025,56.0,134.0,0.9835662543773652,0.9865307807922364,0.9892965108156204,0.9761326909065248,0.9884275197982788,0.9963204264640808,976.8192321777344,976.821615600586,225.948737658018,384.036994601256,0.971117901802063,0.9906277060508728,0.9613547921180724,0.998438835144043,3505.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3034,976.3222961425784,0.4376076378036608,384.297282422535,394.89665820693,395.608580435265,4.0,4.0,0.9924571365118028,0.9941475689411164,0.994502380490303,0.988304316997528,0.9925364255905152,0.998141586780548,976.3220916748046,976.3228118896488,360.081383765691,396.09459055756497,0.9897421777248384,0.994813221693039,0.987096905708313,0.9983654022216796,3504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3033,976.321350097656,0.750185248869893,231.64744427298,239.59624912836,249.1883702526,35.0,57.0,0.9801669716835022,0.985036551952362,0.9898219108581544,0.9764046669006348,0.9864903688430786,0.9935978055000304,976.3202392578128,976.3224609375002,225.246059823984,274.241364027024,0.9749901056289672,0.9905783653259276,0.9633572697639464,0.9977250099182128,3503.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3032,975.8232421875,0.4065577641110167,366.24454321956,383.37301828956,389.85684516525,3.0,3.0,0.9897627234458924,0.9920389652252196,0.9928998947143556,0.9866254329681396,0.989208459854126,0.9960370063781738,975.8226928710942,975.823406982422,352.54176316356,395.043906665802,0.988396978378296,0.9934164524078368,0.9857644438743592,0.9983131885528564,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,975.822634813235,0.6824077207019426,238.92291905976,243.9651451359,248.63846805192,8.0,9.0,0.9662852661581616,0.968825717006178,0.9692318102894936,0.9883093237876892,0.9965696930885316,0.9981542825698853,975.8216819805996,975.8234430223524,234.1176773796,250.618598199852,0.8953486615253559,0.9704982419675238,0.9459747672080994,0.9986492991447448,3501.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,975.822204589844,0.9069375153202072,236.61749848224,246.84384563064,257.924663985735,31.0,42.0,0.9568815765574225,0.9681768579820592,0.9725713663980766,0.9833974242210388,0.9914053082466124,0.9962463974952698,975.8204376220708,975.8235382080076,228.515429545404,272.791525269531,0.9392695113693706,0.9767418892283356,0.9740363955497742,0.9981383085250854,3500.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
